,name,alternating,positive,alexander_polynomial
11725,13n_3870,N,,-2+8*t-16*t^2+21*t^3-16*t^4+8*t^5-2*t^6
11726,13n_3871,N,,1
11727,13n_3872,N,,1
11728,13n_3873,N,,2-10*t+22*t^2-27*t^3+22*t^4-10*t^5+2*t^6
11729,13n_3874,N,,-2+8*t-16*t^2+21*t^3-16*t^4+8*t^5-2*t^6
11730,13n_3875,N,,-1+4*t-4*t^2+3*t^3-3*t^4+3*t^5-4*t^6+4*t^7-t^8
11731,13n_3876,N,,-1+5*t-8*t^2+11*t^3-13*t^4+11*t^5-8*t^6+5*t^7-t^8
11732,13n_3877,N,,1-7*t+20*t^2-31*t^3+35*t^4-31*t^5+20*t^6-7*t^7+t^8
11733,13n_3878,N,,1-4*t+7*t^2-10*t^3+14*t^4-15*t^5+14*t^6-10*t^7+7*t^8-4*t^9+t^10
11734,13n_3879,N,,-2+9*t-12*t^2+11*t^3-12*t^4+9*t^5-2*t^6
11735,13n_3880,N,,-2+10*t-15*t^2+15*t^3-15*t^4+10*t^5-2*t^6
11736,13n_3881,N,,2-14*t+39*t^2-53*t^3+39*t^4-14*t^5+2*t^6
11737,13n_3882,N,,2-9*t+18*t^2-26*t^3+31*t^4-26*t^5+18*t^6-9*t^7+2*t^8
11738,13n_3883,N,,2-9*t+17*t^2-23*t^3+27*t^4-23*t^5+17*t^6-9*t^7+2*t^8
11739,13n_3884,N,,3-12*t+16*t^2-13*t^3+16*t^4-12*t^5+3*t^6
11740,13n_3885,N,,-3+8*t-9*t^2+8*t^3-3*t^4
11741,13n_3886,N,,-1-t+5*t^2-t^3-t^4
11742,13n_3887,N,,-4+9*t-4*t^2
11743,13n_3888,N,,-1+3*t-2*t^2-3*t^3+7*t^4-3*t^5-2*t^6+3*t^7-t^8
11744,13n_3889,N,,-1+3*t-6*t^2+13*t^3-17*t^4+13*t^5-6*t^6+3*t^7-t^8
11745,13n_3890,N,,1-7*t+20*t^2-31*t^3+35*t^4-31*t^5+20*t^6-7*t^7+t^8
11746,13n_3891,N,,-1+7*t-17*t^2+27*t^3-31*t^4+27*t^5-17*t^6+7*t^7-t^8
11747,13n_3892,N,,1-4*t+9*t^2-11*t^3+9*t^4-4*t^5+t^6
11748,13n_3893,N,,1-3*t+5*t^2-5*t^3+5*t^4-5*t^5+5*t^6-3*t^7+t^8
11749,13n_3894,N,,-4+9*t-4*t^2
11750,13n_3895,N,,-1+3*t-2*t^2-3*t^3+7*t^4-3*t^5-2*t^6+3*t^7-t^8
11751,13n_3896,N,,1-4*t+9*t^2-11*t^3+9*t^4-4*t^5+t^6
11752,13n_3897,N,,1
11753,13n_3898,N,,2-8*t+16*t^2-19*t^3+16*t^4-8*t^5+2*t^6
11754,13n_3899,N,,2-8*t+16*t^2-19*t^3+16*t^4-8*t^5+2*t^6
11755,13n_3900,N,,2-6*t+9*t^2-6*t^3+2*t^4
11756,13n_3901,N,,-1+3*t-5*t^2+7*t^3-5*t^4+3*t^5-t^6
11757,13n_3902,N,,-1+4*t-9*t^2+15*t^3-17*t^4+15*t^5-9*t^6+4*t^7-t^8
11758,13n_3903,N,,1-7*t+22*t^2-39*t^3+47*t^4-39*t^5+22*t^6-7*t^7+t^8
11759,13n_3904,N,,-1+3*t-5*t^2+7*t^3-5*t^4+3*t^5-t^6
11760,13n_3905,N,,-1+5*t-11*t^2+15*t^3-11*t^4+5*t^5-t^6
11761,13n_3906,N,,-1+4*t-7*t^2+8*t^3-6*t^4+5*t^5-6*t^6+8*t^7-7*t^8+4*t^9-t^10
11762,13n_3907,N,,-1+6*t-16*t^2+25*t^3-27*t^4+25*t^5-16*t^6+6*t^7-t^8
11763,13n_3908,N,,-2+9*t-18*t^2+24*t^3-25*t^4+24*t^5-18*t^6+9*t^7-2*t^8
11764,13n_3909,N,,-2+13*t-36*t^2+51*t^3-36*t^4+13*t^5-2*t^6
11765,13n_3910,N,,-1+3*t-t^2-8*t^3+21*t^4-27*t^5+21*t^6-8*t^7-t^8+3*t^9-t^10
11766,13n_3911,N,,1-4*t+6*t^2+t^3-14*t^4+21*t^5-14*t^6+t^7+6*t^8-4*t^9+t^10
11767,13n_3912,N,,1-t-5*t^2+17*t^3-23*t^4+17*t^5-5*t^6-t^7+t^8
11768,13n_3913,N,,1-5*t+17*t^2-33*t^3+41*t^4-33*t^5+17*t^6-5*t^7+t^8
11769,13n_3914,N,,1-4*t+6*t^2+t^3-14*t^4+21*t^5-14*t^6+t^7+6*t^8-4*t^9+t^10
11770,13n_3915,N,,-1+5*t-9*t^2+8*t^3-t^4-3*t^5-t^6+8*t^7-9*t^8+5*t^9-t^10
11771,13n_3916,N,,-1+5*t-11*t^2+15*t^3-11*t^4+5*t^5-t^6
11772,13n_3917,N,,1-4*t+7*t^2-7*t^3+7*t^4-7*t^5+7*t^6-4*t^7+t^8
11773,13n_3918,N,,-1+7*t-20*t^2+37*t^3-45*t^4+37*t^5-20*t^6+7*t^7-t^8
11774,13n_3919,N,,-1+5*t-11*t^2+15*t^3-11*t^4+5*t^5-t^6
11775,13n_3920,N,,3-13*t+27*t^2-33*t^3+27*t^4-13*t^5+3*t^6
11776,13n_3921,N,,-1+5*t-11*t^2+15*t^3-11*t^4+5*t^5-t^6
11777,13n_3922,N,,1-7*t+22*t^2-39*t^3+47*t^4-39*t^5+22*t^6-7*t^7+t^8
11778,13n_3923,N,,-1+4*t-9*t^2+15*t^3-17*t^4+15*t^5-9*t^6+4*t^7-t^8
11779,13n_3924,N,,-1+3*t-5*t^2+7*t^3-5*t^4+3*t^5-t^6
11780,13n_3925,N,,-1+3*t-5*t^2+7*t^3-5*t^4+3*t^5-t^6
11781,13n_3926,N,,1-6*t+15*t^2-24*t^3+29*t^4-24*t^5+15*t^6-6*t^7+t^8
11782,13n_3927,N,,1-6*t+12*t^2-13*t^3+12*t^4-6*t^5+t^6
11783,13n_3928,N,,3-13*t+27*t^2-33*t^3+27*t^4-13*t^5+3*t^6
11784,13n_3929,N,,-1+7*t-20*t^2+37*t^3-45*t^4+37*t^5-20*t^6+7*t^7-t^8
11785,13n_3930,N,,1-4*t+7*t^2-7*t^3+7*t^4-7*t^5+7*t^6-4*t^7+t^8
11786,13n_3931,N,,-1+5*t-11*t^2+15*t^3-11*t^4+5*t^5-t^6
11787,13n_3932,N,,-1+5*t-11*t^2+15*t^3-11*t^4+5*t^5-t^6
11788,13n_3933,N,,-2+8*t-16*t^2+21*t^3-16*t^4+8*t^5-2*t^6
11789,13n_3934,N,,1
11790,13n_3935,N,,2-10*t+22*t^2-27*t^3+22*t^4-10*t^5+2*t^6
11791,13n_3936,N,,1
11792,13n_3937,N,,-2+8*t-16*t^2+21*t^3-16*t^4+8*t^5-2*t^6
11793,13n_3938,N,,1
11794,13n_3939,N,,2-8*t+16*t^2-19*t^3+16*t^4-8*t^5+2*t^6
11795,13n_3940,N,,2-6*t+9*t^2-6*t^3+2*t^4
11796,13n_3941,N,,2-8*t+16*t^2-19*t^3+16*t^4-8*t^5+2*t^6
11797,13n_3942,N,,-1+4*t-8*t^2+13*t^3-15*t^4+15*t^5-15*t^6+13*t^7-8*t^8+4*t^9-t^10
11798,13n_3943,N,,-2+10*t-21*t^2+31*t^3-35*t^4+31*t^5-21*t^6+10*t^7-2*t^8
11799,13n_3944,N,,-2+9*t-20*t^2+34*t^3-41*t^4+34*t^5-20*t^6+9*t^7-2*t^8
11800,13n_3945,N,,-4+21*t-44*t^2+55*t^3-44*t^4+21*t^5-4*t^6
11801,13n_3946,N,,1-4*t+8*t^2-9*t^3+9*t^4-9*t^5+9*t^6-9*t^7+8*t^8-4*t^9+t^10
11802,13n_3947,N,,2-8*t+19*t^2-29*t^3+33*t^4-29*t^5+19*t^6-8*t^7+2*t^8
11803,13n_3948,N,,2-9*t+20*t^2-26*t^3+27*t^4-26*t^5+20*t^6-9*t^7+2*t^8
11804,13n_3949,N,,4-17*t+38*t^2-49*t^3+38*t^4-17*t^5+4*t^6
11805,13n_3950,N,,-1+5*t-10*t^2+11*t^3-9*t^4+11*t^5-10*t^6+5*t^7-t^8
11806,13n_3951,N,,-3+11*t-15*t^2+11*t^3-3*t^4
11807,13n_3952,N,,-1+5*t-11*t^2+16*t^3-17*t^4+16*t^5-11*t^6+5*t^7-t^8
11808,13n_3953,N,,1-4*t+8*t^2-12*t^3+15*t^4-12*t^5+8*t^6-4*t^7+t^8
11809,13n_3954,N,,1-5*t+10*t^2-10*t^3+9*t^4-10*t^5+10*t^6-5*t^7+t^8
11810,13n_3955,N,,2-9*t+19*t^2-23*t^3+19*t^4-9*t^5+2*t^6
11811,13n_3956,N,,2-7*t+13*t^2-15*t^3+13*t^4-7*t^5+2*t^6
11812,13n_3957,N,,-1+7*t-18*t^2+27*t^3-29*t^4+27*t^5-18*t^6+7*t^7-t^8
11813,13n_3958,N,,-1+6*t-14*t^2+21*t^3-23*t^4+21*t^5-14*t^6+6*t^7-t^8
11814,13n_3959,N,,1-6*t+18*t^2-33*t^3+41*t^4-33*t^5+18*t^6-6*t^7+t^8
11815,13n_3960,N,,3-7*t+9*t^2-7*t^3+3*t^4
11816,13n_3961,N,,1-6*t+17*t^2-26*t^3+29*t^4-26*t^5+17*t^6-6*t^7+t^8
11817,13n_3962,N,,1-2*t-3*t^2+14*t^3-19*t^4+14*t^5-3*t^6-2*t^7+t^8
11818,13n_3963,N,,1-4*t+7*t^2-8*t^3+9*t^4-8*t^5+7*t^6-4*t^7+t^8
11819,13n_3964,N,,1-4*t+6*t^2-3*t^3-2*t^4+5*t^5-2*t^6-3*t^7+6*t^8-4*t^9+t^10
11820,13n_3965,N,,1-5*t+8*t^2-4*t^3+t^4-4*t^5+8*t^6-5*t^7+t^8
11821,13n_3966,N,,1-6*t+19*t^2-37*t^3+47*t^4-37*t^5+19*t^6-6*t^7+t^8
11822,13n_3967,N,,-1+7*t-22*t^2+43*t^3-53*t^4+43*t^5-22*t^6+7*t^7-t^8
11823,13n_3968,N,,2-10*t+26*t^2-35*t^3+26*t^4-10*t^5+2*t^6
11824,13n_3969,N,,-1+9*t-24*t^2+33*t^3-24*t^4+9*t^5-t^6
11825,13n_3970,N,,2-11*t+27*t^2-35*t^3+27*t^4-11*t^5+2*t^6
11826,13n_3971,N,,-1+3*t-t^2-7*t^3+13*t^4-7*t^5-t^6+3*t^7-t^8
11827,13n_3972,N,,3-10*t+15*t^2-10*t^3+3*t^4
11828,13n_3973,N,,2-9*t+21*t^2-27*t^3+21*t^4-9*t^5+2*t^6
11829,13n_3974,N,,1-6*t+16*t^2-21*t^3+16*t^4-6*t^5+t^6
11830,13n_3975,N,,-1+4*t-6*t^2+4*t^3-t^4+4*t^5-6*t^6+4*t^7-t^8
11831,13n_3976,N,,-2+12*t-29*t^2+39*t^3-29*t^4+12*t^5-2*t^6
11832,13n_3977,N,,-1+6*t-19*t^2+40*t^3-51*t^4+40*t^5-19*t^6+6*t^7-t^8
11833,13n_3978,N,,1-6*t+18*t^2-30*t^3+35*t^4-30*t^5+18*t^6-6*t^7+t^8
11834,13n_3979,N,,1-5*t^2+9*t^3-5*t^4+t^6
11835,13n_3980,N,,-1+3*t-2*t^2-3*t^3+7*t^4-3*t^5-2*t^6+3*t^7-t^8
11836,13n_3981,N,,-1+4*t-8*t^2+13*t^3-15*t^4+13*t^5-8*t^6+4*t^7-t^8
11837,13n_3982,N,,-1+6*t-15*t^2+24*t^3-27*t^4+24*t^5-15*t^6+6*t^7-t^8
11838,13n_3983,N,,1-8*t+27*t^2-52*t^3+65*t^4-52*t^5+27*t^6-8*t^7+t^8
11839,13n_3984,N,,-1+6*t-17*t^2+30*t^3-35*t^4+30*t^5-17*t^6+6*t^7-t^8
11840,13n_3985,N,,-1+7*t-20*t^2+35*t^3-41*t^4+35*t^5-20*t^6+7*t^7-t^8
11841,13n_3986,N,,-1+7*t-23*t^2+46*t^3-57*t^4+46*t^5-23*t^6+7*t^7-t^8
11842,13n_3987,N,,-1+6*t-16*t^2+23*t^3-16*t^4+6*t^5-t^6
11843,13n_3988,N,,-3+17*t-41*t^2+55*t^3-41*t^4+17*t^5-3*t^6
11844,13n_3989,N,,-2+13*t-33*t^2+45*t^3-33*t^4+13*t^5-2*t^6
11845,13n_3990,N,,2-9*t+17*t^2-19*t^3+19*t^4-19*t^5+17*t^6-9*t^7+2*t^8
11846,13n_3991,N,,-1+7*t-23*t^2+45*t^3-55*t^4+45*t^5-23*t^6+7*t^7-t^8
11847,13n_3992,N,,-1+6*t-13*t^2+20*t^3-23*t^4+20*t^5-13*t^6+6*t^7-t^8
11848,13n_3993,N,,-1+3*t-4*t^2+5*t^3-4*t^4+3*t^5-4*t^6+5*t^7-4*t^8+3*t^9-t^10
11849,13n_3994,N,,-2+12*t-25*t^2+31*t^3-25*t^4+12*t^5-2*t^6
11850,13n_3995,N,,1-5*t+10*t^2-11*t^3+11*t^4-11*t^5+10*t^6-5*t^7+t^8
11851,13n_3996,N,,1-7*t+24*t^2-49*t^3+63*t^4-49*t^5+24*t^6-7*t^7+t^8
11852,13n_3997,N,,1-3*t+5*t^2-7*t^3+9*t^4-7*t^5+5*t^6-3*t^7+t^8
11853,13n_3998,N,,1-2*t+5*t^2-7*t^3+5*t^4-2*t^5+t^6
11854,13n_3999,N,,1-6*t+18*t^2-31*t^3+37*t^4-31*t^5+18*t^6-6*t^7+t^8
11855,13n_4000,N,,-1+5*t-13*t^2+25*t^3-31*t^4+25*t^5-13*t^6+5*t^7-t^8
11856,13n_4001,N,,1-2*t-2*t^2+12*t^3-17*t^4+12*t^5-2*t^6-2*t^7+t^8
11857,13n_4002,N,,1-4*t+8*t^2-10*t^3+11*t^4-10*t^5+8*t^6-4*t^7+t^8
11858,13n_4003,N,,-1+7*t-21*t^2+40*t^3-49*t^4+40*t^5-21*t^6+7*t^7-t^8
11859,13n_4004,N,,-1+3*t-3*t^2-t^3+5*t^4-t^5-3*t^6+3*t^7-t^8
11860,13n_4005,N,,1-7*t+20*t^2-35*t^3+43*t^4-35*t^5+20*t^6-7*t^7+t^8
11861,13n_4006,N,,-1+5*t-13*t^2+23*t^3-27*t^4+23*t^5-13*t^6+5*t^7-t^8
11862,13n_4007,N,,-1+3*t-2*t^2-5*t^3+11*t^4-5*t^5-2*t^6+3*t^7-t^8
11863,13n_4008,N,,1-7*t+23*t^2-44*t^3+55*t^4-44*t^5+23*t^6-7*t^7+t^8
11864,13n_4009,N,,-1+7*t-20*t^2+35*t^3-41*t^4+35*t^5-20*t^6+7*t^7-t^8
11865,13n_4010,N,,1-3*t+5*t^2-5*t^3+5*t^4-3*t^5+t^6
11866,13n_4011,N,,1-7*t+19*t^2-25*t^3+19*t^4-7*t^5+t^6
11867,13n_4012,N,,-1+7*t-19*t^2+32*t^3-37*t^4+32*t^5-19*t^6+7*t^7-t^8
11868,13n_4013,N,,1-4*t+6*t^2-2*t^3-5*t^4+9*t^5-5*t^6-2*t^7+6*t^8-4*t^9+t^10
11869,13n_4014,N,,-1+8*t-28*t^2+55*t^3-67*t^4+55*t^5-28*t^6+8*t^7-t^8
11870,13n_4015,N,,-1+8*t-22*t^2+31*t^3-22*t^4+8*t^5-t^6
11871,13n_4016,N,,1-7*t+18*t^2-23*t^3+18*t^4-7*t^5+t^6
11872,13n_4017,N,,-2+14*t-36*t^2+49*t^3-36*t^4+14*t^5-2*t^6
11873,13n_4018,N,,2-9*t+18*t^2-22*t^3+23*t^4-22*t^5+18*t^6-9*t^7+2*t^8
11874,13n_4019,N,,-1+7*t-21*t^2+35*t^3-39*t^4+35*t^5-21*t^6+7*t^7-t^8
11875,13n_4020,N,,-1+7*t-19*t^2+29*t^3-31*t^4+29*t^5-19*t^6+7*t^7-t^8
11876,13n_4021,N,,-1+8*t-22*t^2+31*t^3-22*t^4+8*t^5-t^6
11877,13n_4022,N,,-2+10*t-17*t^2+19*t^3-17*t^4+10*t^5-2*t^6
11878,13n_4023,N,,-3+15*t-35*t^2+47*t^3-35*t^4+15*t^5-3*t^6
11879,13n_4024,N,,-1+2*t-3*t^3+5*t^4-3*t^5+2*t^7-t^8
11880,13n_4025,N,,-3+10*t-13*t^2+13*t^3-13*t^4+10*t^5-3*t^6
11881,13n_4026,N,,-2+8*t-14*t^2+17*t^3-14*t^4+8*t^5-2*t^6
11882,13n_4027,N,,1-7*t+22*t^2-43*t^3+55*t^4-43*t^5+22*t^6-7*t^7+t^8
11883,13n_4028,N,,-1+5*t-11*t^2+15*t^3-15*t^4+15*t^5-11*t^6+5*t^7-t^8
11884,13n_4029,N,,-1+5*t-13*t^2+26*t^3-33*t^4+26*t^5-13*t^6+5*t^7-t^8
11885,13n_4030,N,,1-6*t+16*t^2-26*t^3+31*t^4-26*t^5+16*t^6-6*t^7+t^8
11886,13n_4031,N,,1-6*t+15*t^2-21*t^3+23*t^4-21*t^5+15*t^6-6*t^7+t^8
11887,13n_4032,N,,1-2*t-t^2+8*t^3-11*t^4+8*t^5-t^6-2*t^7+t^8
11888,13n_4033,N,,1-6*t+19*t^2-33*t^3+39*t^4-33*t^5+19*t^6-6*t^7+t^8
11889,13n_4034,N,,1-3*t+4*t^2-3*t^3+3*t^4-3*t^5+4*t^6-3*t^7+t^8
11890,13n_4035,N,,-1+7*t-19*t^2+32*t^3-37*t^4+32*t^5-19*t^6+7*t^7-t^8
11891,13n_4036,N,,-1+5*t-10*t^2+13*t^3-13*t^4+13*t^5-10*t^6+5*t^7-t^8
11892,13n_4037,N,,1-7*t+20*t^2-37*t^3+47*t^4-37*t^5+20*t^6-7*t^7+t^8
11893,13n_4038,N,,-2+5*t-3*t^2+t^3-t^4+t^5-3*t^6+5*t^7-2*t^8
11894,13n_4039,N,,-2+10*t-17*t^2+19*t^3-17*t^4+10*t^5-2*t^6
11895,13n_4040,N,,-4+20*t-31*t^2+20*t^3-4*t^4
11896,13n_4041,N,,-1+7*t-23*t^2+44*t^3-53*t^4+44*t^5-23*t^6+7*t^7-t^8
11897,13n_4042,N,,1-5*t+13*t^2-26*t^3+35*t^4-26*t^5+13*t^6-5*t^7+t^8
11898,13n_4043,N,,1-7*t+23*t^2-33*t^3+23*t^4-7*t^5+t^6
11899,13n_4044,N,,1-6*t+11*t^2-6*t^3+t^4
11900,13n_4045,N,,-2+13*t-36*t^2+51*t^3-36*t^4+13*t^5-2*t^6
11901,13n_4046,N,,3-13*t+24*t^2-27*t^3+24*t^4-13*t^5+3*t^6
11902,13n_4047,N,,2-11*t+27*t^2-38*t^3+41*t^4-38*t^5+27*t^6-11*t^7+2*t^8
11903,13n_4048,N,,-3+17*t-42*t^2+57*t^3-42*t^4+17*t^5-3*t^6
11904,13n_4049,N,,1-2*t-3*t^2+16*t^3-23*t^4+16*t^5-3*t^6-2*t^7+t^8
11905,13n_4050,N,,1-6*t+20*t^2-38*t^3+47*t^4-38*t^5+20*t^6-6*t^7+t^8
11906,13n_4051,N,,-1+8*t-19*t^2+26*t^3-27*t^4+26*t^5-19*t^6+8*t^7-t^8
11907,13n_4052,N,,1-6*t+20*t^2-37*t^3+45*t^4-37*t^5+20*t^6-6*t^7+t^8
11908,13n_4053,N,,1-4*t+7*t^2-6*t^3+3*t^4-t^5+3*t^6-6*t^7+7*t^8-4*t^9+t^10
11909,13n_4054,N,,2-10*t+26*t^2-35*t^3+26*t^4-10*t^5+2*t^6
11910,13n_4055,N,,2-9*t+19*t^2-25*t^3+27*t^4-25*t^5+19*t^6-9*t^7+2*t^8
11911,13n_4056,N,,-1+2*t+t^2-8*t^3+13*t^4-8*t^5+t^6+2*t^7-t^8
11912,13n_4057,N,,1-6*t+19*t^2-37*t^3+47*t^4-37*t^5+19*t^6-6*t^7+t^8
11913,13n_4058,N,,-1+3*t-4*t^2+3*t^3-t^4+3*t^5-4*t^6+3*t^7-t^8
11914,13n_4059,N,,1-5*t+13*t^2-19*t^3+21*t^4-19*t^5+13*t^6-5*t^7+t^8
11915,13n_4060,N,,-1+6*t-18*t^2+34*t^3-41*t^4+34*t^5-18*t^6+6*t^7-t^8
11916,13n_4061,N,,1-4*t+10*t^2-18*t^3+23*t^4-18*t^5+10*t^6-4*t^7+t^8
11917,13n_4062,N,,-1+4*t-8*t^2+11*t^3-11*t^4+11*t^5-8*t^6+4*t^7-t^8
11918,13n_4063,N,,1-5*t+11*t^2-15*t^3+17*t^4-15*t^5+11*t^6-5*t^7+t^8
11919,13n_4064,N,,1-5*t+13*t^2-21*t^3+25*t^4-21*t^5+13*t^6-5*t^7+t^8
11920,13n_4065,N,,1-5*t+13*t^2-22*t^3+27*t^4-22*t^5+13*t^6-5*t^7+t^8
11921,13n_4066,N,,1-6*t+13*t^2-15*t^3+15*t^4-15*t^5+13*t^6-6*t^7+t^8
11922,13n_4067,N,,1-6*t+18*t^2-32*t^3+39*t^4-32*t^5+18*t^6-6*t^7+t^8
11923,13n_4068,N,,-1+7*t-24*t^2+47*t^3-57*t^4+47*t^5-24*t^6+7*t^7-t^8
11924,13n_4069,N,,1-6*t+18*t^2-33*t^3+41*t^4-33*t^5+18*t^6-6*t^7+t^8
11925,13n_4070,N,,2-11*t+26*t^2-33*t^3+26*t^4-11*t^5+2*t^6
11926,13n_4071,N,,1-6*t+18*t^2-30*t^3+35*t^4-30*t^5+18*t^6-6*t^7+t^8
11927,13n_4072,N,,2-8*t+14*t^2-14*t^3+13*t^4-14*t^5+14*t^6-8*t^7+2*t^8
11928,13n_4073,N,,2-11*t+29*t^2-39*t^3+29*t^4-11*t^5+2*t^6
11929,13n_4074,N,,4-18*t+37*t^2-45*t^3+37*t^4-18*t^5+4*t^6
11930,13n_4075,N,,-1+6*t-16*t^2+29*t^3-35*t^4+29*t^5-16*t^6+6*t^7-t^8
11931,13n_4076,N,,1-6*t+18*t^2-32*t^3+39*t^4-32*t^5+18*t^6-6*t^7+t^8
11932,13n_4077,N,,1-5*t+14*t^2-24*t^3+29*t^4-24*t^5+14*t^6-5*t^7+t^8
11933,13n_4078,N,,1-6*t+20*t^2-39*t^3+49*t^4-39*t^5+20*t^6-6*t^7+t^8
11934,13n_4079,N,,-1+4*t-5*t^2+2*t^3+t^4+2*t^5-5*t^6+4*t^7-t^8
11935,13n_4080,N,,-1+3*t-9*t^3+15*t^4-9*t^5+3*t^7-t^8
11936,13n_4081,N,,2-14*t+36*t^2-47*t^3+36*t^4-14*t^5+2*t^6
11937,13n_4082,N,,2-14*t+39*t^2-53*t^3+39*t^4-14*t^5+2*t^6
11938,13n_4083,N,,1-7*t+20*t^2-27*t^3+20*t^4-7*t^5+t^6
11939,13n_4084,N,,-1+3*t-2*t^2+t^3-2*t^4+3*t^5-t^6
11940,13n_4085,N,,1-3*t+3*t^2-t^3+t^4-t^5+3*t^6-3*t^7+t^8
11941,13n_4086,N,,-1+7*t-19*t^2+29*t^3-31*t^4+29*t^5-19*t^6+7*t^7-t^8
11942,13n_4087,N,,1-8*t+24*t^2-40*t^3+47*t^4-40*t^5+24*t^6-8*t^7+t^8
11943,13n_4088,N,,-3+15*t-30*t^2+37*t^3-30*t^4+15*t^5-3*t^6
11944,13n_4089,N,,2-15*t+41*t^2-55*t^3+41*t^4-15*t^5+2*t^6
11945,13n_4090,N,,-5+22*t-33*t^2+22*t^3-5*t^4
11946,13n_4091,N,,-3+15*t-30*t^2+37*t^3-30*t^4+15*t^5-3*t^6
11947,13n_4092,N,,-3+16*t-25*t^2+16*t^3-3*t^4
11948,13n_4093,N,,-1+9*t-29*t^2+48*t^3-53*t^4+48*t^5-29*t^6+9*t^7-t^8
11949,13n_4094,N,,4-20*t+43*t^2-53*t^3+43*t^4-20*t^5+4*t^6
11950,13n_4095,N,,-1+6*t-16*t^2+25*t^3-27*t^4+25*t^5-16*t^6+6*t^7-t^8
11951,13n_4096,N,,2-8*t+19*t^2-25*t^3+19*t^4-8*t^5+2*t^6
11952,13n_4097,N,,-1+8*t-25*t^2+46*t^3-55*t^4+46*t^5-25*t^6+8*t^7-t^8
11953,13n_4098,N,,-1+8*t-26*t^2+51*t^3-63*t^4+51*t^5-26*t^6+8*t^7-t^8
11954,13n_4099,N,,-2+12*t-32*t^2+45*t^3-32*t^4+12*t^5-2*t^6
11955,13n_4100,N,,-1+7*t-21*t^2+39*t^3-47*t^4+39*t^5-21*t^6+7*t^7-t^8
11956,13n_4101,N,,-1+5*t-9*t^2+11*t^3-11*t^4+11*t^5-9*t^6+5*t^7-t^8
11957,13n_4102,N,,-1+7*t-21*t^2+35*t^3-39*t^4+35*t^5-21*t^6+7*t^7-t^8
11958,13n_4103,N,,-3+14*t-28*t^2+35*t^3-28*t^4+14*t^5-3*t^6
11959,13n_4104,N,,-2+3*t-t^2+3*t^3-2*t^4
11960,13n_4105,N,,-1+2*t-t^2+3*t^3-5*t^4+3*t^5-t^6+2*t^7-t^8
11961,13n_4106,N,,-2+9*t-13*t^2+9*t^3-2*t^4
11962,13n_4107,N,,-1+6*t-15*t^2+23*t^3-25*t^4+23*t^5-15*t^6+6*t^7-t^8
11963,13n_4108,N,,-2+14*t-33*t^2+43*t^3-33*t^4+14*t^5-2*t^6
11964,13n_4109,N,,-2+12*t-27*t^2+35*t^3-27*t^4+12*t^5-2*t^6
11965,13n_4110,N,,-2+14*t-41*t^2+59*t^3-41*t^4+14*t^5-2*t^6
11966,13n_4111,N,,-4+16*t-23*t^2+16*t^3-4*t^4
11967,13n_4112,N,,-2+5*t-2*t^2-t^3-2*t^4+5*t^5-2*t^6
11968,13n_4113,N,,-2+13*t-34*t^2+47*t^3-34*t^4+13*t^5-2*t^6
11969,13n_4114,N,,-1+7*t-23*t^2+45*t^3-55*t^4+45*t^5-23*t^6+7*t^7-t^8
11970,13n_4115,N,,1-4*t+10*t^2-16*t^3+19*t^4-16*t^5+10*t^6-4*t^7+t^8
11971,13n_4116,N,,5-15*t+21*t^2-15*t^3+5*t^4
11972,13n_4117,N,,-1+6*t-18*t^2+36*t^3-45*t^4+36*t^5-18*t^6+6*t^7-t^8
11973,13n_4118,N,,-2+10*t-27*t^2+50*t^3-61*t^4+50*t^5-27*t^6+10*t^7-2*t^8
11974,13n_4119,N,,1-8*t+25*t^2-45*t^3+55*t^4-45*t^5+25*t^6-8*t^7+t^8
11975,13n_4120,N,,1-11*t+33*t^2-45*t^3+33*t^4-11*t^5+t^6
11976,13n_4121,N,,-2+9*t-20*t^2+30*t^3-33*t^4+30*t^5-20*t^6+9*t^7-2*t^8
11977,13n_4122,N,,1-7*t+20*t^2-35*t^3+43*t^4-35*t^5+20*t^6-7*t^7+t^8
11978,13n_4123,N,,2-11*t+26*t^2-33*t^3+26*t^4-11*t^5+2*t^6
11979,13n_4124,N,,-1+4*t-2*t^2-5*t^3+9*t^4-5*t^5-2*t^6+4*t^7-t^8
11980,13n_4125,N,,-3+19*t-43*t^2+55*t^3-43*t^4+19*t^5-3*t^6
11981,13n_4126,N,,2-9*t+22*t^2-29*t^3+22*t^4-9*t^5+2*t^6
11982,13n_4127,N,,-1+t+3*t^2-4*t^3+3*t^4-4*t^5+3*t^6+t^7-t^8
11983,13n_4128,N,,-3+17*t-35*t^2+43*t^3-35*t^4+17*t^5-3*t^6
11984,13n_4129,N,,1-6*t+19*t^2-37*t^3+47*t^4-37*t^5+19*t^6-6*t^7+t^8
11985,13n_4130,N,,-2+7*t-12*t^2+15*t^3-12*t^4+7*t^5-2*t^6
11986,13n_4131,N,,-1+7*t-23*t^2+45*t^3-55*t^4+45*t^5-23*t^6+7*t^7-t^8
11987,13n_4132,N,,-2+8*t-11*t^2+8*t^3-2*t^4
11988,13n_4133,N,,-2+14*t-32*t^2+41*t^3-32*t^4+14*t^5-2*t^6
11989,13n_4134,N,,-1+5*t-12*t^2+16*t^3-15*t^4+16*t^5-12*t^6+5*t^7-t^8
